Sample	 
Comments	 
Filename	C:\Data\西出研\梅木\20211102オペ\LiTFSI24wt_04_0004_0099-1_C_2θ.raw
Goniometer	SmartLab(In-plane)
Attachment	標準Zステージ
Monochromater	None
X	0
Y	0
Z	0.01756
ScanningMode	2Theta
ScanningType	Continuos Scanning
X-Ray	40kV/30mA
入射スリット	0.300mm
受光スリット1	20.000mm
受光スリット2	20.000mm
None	
Start	5
Stop	60
Step	0.02
Speed	21.6746
Theta	0
22.18	4190.42
22.2	4298.79
22.22	4118.17
22.24	4045.92
22.26	3774.99
22.28	3774.99
22.3	4262.67
22.32	4100.11
22.34	4045.92
22.36	4136.23
22.38	4515.54
22.4	4100.11
22.42	3865.3
22.44	3811.11
22.46	4298.79
22.48	4027.86
22.5	3720.8
22.52	3756.93
22.54	4226.54
22.56	4714.22
22.58	4063.98
22.6	3973.67
22.62	4280.73
22.64	4352.98
22.66	4298.79
22.68	3919.49
22.7	3955.61
22.72	3774.99
22.74	3684.68
22.76	4100.11
22.78	3756.93
22.8	4172.36
22.82	4371.04
22.84	4298.79
22.86	4172.36
22.88	4425.23
22.9	4208.48
22.92	4316.85
22.94	5057.4
22.96	4876.78
22.98	5021.28
23	5418.64
23.02	5527.02
23.04	5472.83
23.06	5183.84
23.08	4912.9
23.1	4316.85
23.12	4930.97
23.14	4768.41
23.16	4389.1
23.18	4262.67
23.2	4641.97
23.22	4100.11
23.24	4009.8
23.26	4389.1
23.28	4407.16
23.3	3829.18
23.32	3305.37
23.34	4154.29
23.36	3413.75
23.38	4262.67
23.4	3991.73
23.42	3648.55
23.44	3377.62
23.46	3829.18
23.48	3901.42
23.5	4100.11
23.52	4244.6
23.54	3991.73
23.56	4082.05
23.58	3594.37
23.6	3793.05
23.62	3811.11
23.64	3630.49
23.66	3973.67
23.68	4027.86
23.7	3449.87
23.72	3847.24
23.74	3811.11
23.76	3576.31
23.78	3485.99
23.8	3630.49
23.82	3467.93
23.84	3558.24
23.86	4045.92
23.88	3558.24
23.9	3540.18
23.92	3756.93
23.94	3197
23.96	3612.43
23.98	3251.19
24	3594.37
24.02	3648.55
24.04	3540.18
24.06	3865.3
24.08	3666.62
24.1	3648.55
24.12	3955.61
24.14	3395.68
24.16	3684.68
24.18	3467.93
24.2	3612.43
24.22	3504.06
24.24	3612.43
24.26	3702.74
24.28	3594.37
24.3	3702.74
24.32	4063.98
24.34	3774.99
24.36	3756.93
24.38	3991.73
24.4	3630.49
24.42	4190.42
24.44	4118.17
24.46	4660.03
24.48	4660.03
24.5	4876.78
24.52	5093.53
24.54	5545.08
24.56	5852.14
24.58	6195.32
24.6	5834.07
24.62	5599.27
24.64	5725.7
24.66	5472.83
24.68	5472.83
24.7	5057.4
24.72	5039.34
24.74	5256.08
24.76	5256.08
24.78	5274.15
24.8	5003.21
24.82	5472.83
24.84	5364.46
24.86	5093.53
24.88	5201.9
24.9	4497.47
24.92	4732.28
24.94	4027.86
24.96	4027.86
24.98	3630.49
25	4208.48
25.02	3684.68
25.04	3738.86
25.06	3919.49
25.08	3522.12
25.1	3341.5
25.12	3684.68
25.14	3449.87
25.16	3720.8
25.18	3431.81
25.2	3215.06
25.22	2835.76
25.24	3413.75
25.26	3395.68
25.28	3215.06
25.3	3160.88
25.32	3377.62
25.34	3142.81
25.36	3106.69
25.38	2998.32
25.4	3160.88
25.42	3197
25.44	3088.63
25.46	3124.75
25.48	3449.87
25.5	3088.63
25.52	2980.25
25.54	3178.94
25.56	3142.81
25.58	3576.31
25.6	3702.74
25.62	3034.44
25.64	2889.94
25.66	2962.19
25.68	2835.76
25.7	2781.57
25.72	2673.2
25.74	3233.12
25.76	2908.01
25.78	3088.63
25.8	3124.75
25.82	3377.62
25.84	3016.38
25.86	3395.68
25.88	2998.32
25.9	3016.38
25.92	2673.2
25.94	3323.44
25.96	2926.07
25.98	2980.25
26	2871.88
26.02	2582.89
26.04	3052.5
26.06	2745.45
26.08	2871.88
26.1	2944.13
26.12	2926.07
26.14	2962.19
26.16	2781.57
26.18	3233.12
26.2	2889.94
26.22	2781.57
26.24	2691.26
26.26	2582.89
26.28	2889.94
26.3	2817.69
26.32	2655.14
26.34	2564.82
26.36	3233.12
26.38	2944.13
26.4	2528.7
26.42	2835.76
26.44	2962.19
26.46	2709.32
26.48	2871.88
26.5	3124.75
26.52	2962.19
26.54	2727.38
26.56	2980.25
26.58	2871.88
26.6	2709.32
26.62	2619.01
26.64	2799.63
26.66	2637.07
26.68	2564.82
26.7	2691.26
26.72	3197
26.74	2889.94
26.76	2528.7
26.78	2510.64
26.8	2691.26
26.82	2817.69
26.84	2799.63
26.86	2311.95
26.88	2709.32
26.9	3377.62
26.92	2619.01
26.94	2835.76
26.96	2980.25
26.98	2853.82
27	2673.2
27.02	2871.88
27.04	2763.51
27.06	2637.07
27.08	2637.07
27.1	2492.58
27.12	2871.88
27.14	2600.95
27.16	2492.58
27.18	2637.07
27.2	2709.32
27.22	2709.32
27.24	2709.32
27.26	2853.82
27.28	2293.89
27.3	2745.45
27.32	2528.7
27.34	2655.14
27.36	2203.58
27.38	2673.2
27.4	2709.32
27.42	2510.64
27.44	2564.82
27.46	2691.26
27.48	2600.95
27.5	2546.76
27.52	2619.01
27.54	2348.08
27.56	2853.82
27.58	2709.32
27.6	2492.58
27.62	2456.45
27.64	3016.38
27.66	2582.89
27.68	2763.51
27.7	2384.2
27.72	2727.38
27.74	2492.58
27.76	2330.02
27.78	2673.2
27.8	2438.39
27.82	2835.76
27.84	2528.7
27.86	3142.81
27.88	2709.32
27.9	2059.08
27.92	2185.52
27.94	2474.51
27.96	2330.02
27.98	2456.45
28	2655.14
28.02	2546.76
28.04	2799.63
28.06	2510.64
28.08	2619.01
28.1	2348.08
28.12	2438.39
28.14	2564.82
28.16	2293.89
28.18	2311.95
28.2	2492.58
28.22	2691.26
28.24	2546.76
28.26	2311.95
28.28	2546.76
28.3	2275.83
28.32	2366.14
28.34	2293.89
28.36	2510.64
28.38	2438.39
28.4	2149.4
28.42	2655.14
28.44	2564.82
28.46	2348.08
28.48	2167.46
28.5	2438.39
28.52	2149.4
28.54	2727.38
28.56	2384.2
28.58	2059.08
28.6	2492.58
28.62	2781.57
28.64	2619.01
28.66	2853.82
28.68	2745.45
28.7	2763.51
28.72	2853.82
28.74	3359.56
28.76	2980.25
28.78	2944.13
28.8	3106.69
28.82	2944.13
28.84	2926.07
28.86	2438.39
28.88	2510.64
28.9	2962.19
28.92	2348.08
28.94	2348.08
28.96	2835.76
28.98	2673.2
29	2492.58
29.02	2221.64
29.04	2203.58
29.06	2402.27
29.08	2293.89
29.1	2564.82
29.12	2691.26
29.14	2113.27
29.16	2546.76
29.18	1986.84
29.2	2185.52
29.22	2221.64
29.24	2203.58
29.26	2330.02
29.28	2221.64
29.3	2004.9
29.32	2293.89
29.34	2185.52
29.36	2149.4
29.38	2510.64
29.4	2041.02
29.42	2221.64
29.44	2095.21
29.46	2041.02
29.48	1968.77
29.5	2239.71
29.52	2059.08
29.54	2330.02
29.56	1968.77
29.58	2275.83
29.6	2185.52
29.62	1986.84
29.64	2275.83
29.66	1968.77
29.68	2149.4
29.7	2384.2
29.72	2022.96
29.74	2095.21
29.76	2384.2
29.78	2257.77
29.8	2582.89
29.82	1950.71
29.84	1968.77
29.86	2077.15
29.88	1896.53
29.9	2275.83
29.92	2113.27
29.94	2149.4
29.96	2113.27
29.98	2095.21
30	2095.21
30.02	2131.33
30.04	1806.21
30.06	2113.27
30.08	2113.27
30.1	1968.77
30.12	2311.95
30.14	2311.95
30.16	2059.08
30.18	1842.34
30.2	2077.15
30.22	2149.4
30.24	2203.58
30.26	1806.21
30.28	2004.9
30.3	2113.27
30.32	2095.21
30.34	1499.16
30.36	2149.4
30.38	2239.71
30.4	2077.15
30.42	1770.09
30.44	2059.08
30.46	2022.96
30.48	2041.02
30.5	2022.96
30.52	2293.89
30.54	1824.28
30.56	1932.65
30.58	1788.15
30.6	2330.02
30.62	2113.27
30.64	2348.08
30.66	2004.9
30.68	2077.15
30.7	2330.02
30.72	1914.59
30.74	2275.83
30.76	1752.03
30.78	1788.15
