Sample	 
Comments	 
Filename	C:\Data\西出研\梅木\20211102オペ\LiFTFSI_02_0001_0079-2_C_2θ.raw
Goniometer	SmartLab(In-plane)
Attachment	標準Zステージ
Monochromater	None
X	0
Y	0
Z	0.00908
ScanningMode	2Theta
ScanningType	Continuos Scanning
X-Ray	40kV/30mA
入射スリット	0.300mm
受光スリット1	20.000mm
受光スリット2	20.000mm
None	
Start	5
Stop	60
Step	0.02
Speed	21.6746
Theta	0
24.12	1390.79
24.14	1318.54
24.16	1535.28
24.18	1553.34
24.2	1390.79
24.22	1372.72
24.24	1553.34
24.26	1752.03
24.28	1499.16
24.3	1517.22
24.32	1553.34
24.34	1426.91
24.36	1426.91
24.38	1282.41
24.4	1571.41
24.42	1137.92
24.44	1354.66
24.46	1481.1
24.48	1336.6
24.5	1481.1
24.52	1499.16
24.54	1210.16
24.56	1444.97
24.58	1499.16
24.6	1354.66
24.62	1155.98
24.64	1535.28
24.66	1444.97
24.68	1715.9
24.7	1408.85
24.72	1625.59
24.74	1661.72
24.76	1517.22
24.78	1354.66
24.8	1210.16
24.82	1408.85
24.84	1463.03
24.86	1571.41
24.88	1174.04
24.9	1192.1
24.92	1318.54
24.94	1264.35
24.96	1228.23
24.98	1210.16
25	1679.78
25.02	1481.1
25.04	1535.28
25.06	1625.59
25.08	1336.6
25.1	1426.91
25.12	1499.16
25.14	1643.66
25.16	1788.15
25.18	1607.53
25.2	1607.53
25.22	1986.84
25.24	1824.28
25.26	1878.46
25.28	1968.77
25.3	1968.77
25.32	2293.89
25.34	2655.14
25.36	2727.38
25.38	3269.25
25.4	2889.94
25.42	2853.82
25.44	2745.45
25.46	3016.38
25.48	2817.69
25.5	3522.12
25.52	4027.86
25.54	4732.28
25.56	5779.89
25.58	6574.62
25.6	6412.06
25.62	6032.76
25.64	5165.77
25.66	4985.15
25.68	3919.49
25.7	3413.75
25.72	2528.7
25.74	2239.71
25.76	1986.84
25.78	1607.53
25.8	1372.72
25.82	1246.29
25.84	1210.16
25.86	1390.79
25.88	1354.66
25.9	1499.16
25.92	1210.16
25.94	1083.73
25.96	1101.79
25.98	1300.47
26	1643.66
26.02	1408.85
26.04	1300.47
26.06	1192.1
26.08	1571.41
26.1	1210.16
26.12	1625.59
26.14	1300.47
26.16	1246.29
26.18	1481.1
26.2	1625.59
26.22	1824.28
26.24	2402.27
26.26	3106.69
26.28	2835.76
26.3	3034.44
26.32	3070.56
26.34	2619.01
26.36	2637.07
26.38	2311.95
26.4	1770.09
26.42	1426.91
26.44	1733.97
26.46	1372.72
26.48	1119.85
26.5	1499.16
26.52	1752.03
26.54	1354.66
26.56	1607.53
26.58	1607.53
26.6	1463.03
26.62	1860.4
26.64	1932.65
26.66	1444.97
26.68	1336.6
26.7	1155.98
26.72	1336.6
26.74	1408.85
26.76	1192.1
26.78	1408.85
26.8	1264.35
26.82	1119.85
26.84	1029.54
26.86	1481.1
26.88	1354.66
26.9	866.983
26.92	1300.47
26.94	939.232
26.96	1174.04
26.98	1318.54
27	1192.1
27.02	1535.28
27.04	1192.1
27.06	1264.35
27.08	1300.47
27.1	1137.92
27.12	1137.92
27.14	1155.98
27.16	1137.92
27.18	903.107
27.2	993.418
27.22	1354.66
27.24	1065.67
27.26	1444.97
27.28	1444.97
27.3	1553.34
27.32	1246.29
27.34	1517.22
27.36	2004.9
27.38	2185.52
27.4	2817.69
27.42	3811.11
27.44	4497.47
27.46	5418.64
27.48	5454.77
27.5	5960.51
27.52	5400.58
27.54	4840.66
27.56	4497.47
27.58	3666.62
27.6	2673.2
27.62	2059.08
27.64	1679.78
27.66	1553.34
27.68	1372.72
27.7	1300.47
27.72	1246.29
27.74	1318.54
27.76	1119.85
27.78	1137.92
27.8	1065.67
27.82	1264.35
27.84	1300.47
27.86	1354.66
27.88	1282.41
27.9	1408.85
27.92	1282.41
27.94	1426.91
27.96	1174.04
27.98	1119.85
28	1083.73
28.02	1155.98
28.04	975.356
28.06	1174.04
28.08	921.169
28.1	957.294
28.12	848.921
28.14	1155.98
28.16	1101.79
28.18	993.418
28.2	1047.6
28.22	957.294
28.24	1210.16
28.26	1282.41
28.28	1011.48
28.3	939.232
28.32	1047.6
28.34	812.797
28.36	993.418
28.38	1065.67
28.4	1282.41
28.42	1083.73
28.44	848.921
28.46	1119.85
28.48	993.418
28.5	848.921
28.52	939.232
28.54	1047.6
28.56	1065.67
28.58	1047.6
28.6	939.232
28.62	1101.79
28.64	1101.79
28.66	1246.29
28.68	1228.23
28.7	1155.98
28.72	1029.54
28.74	1119.85
28.76	1083.73
28.78	993.418
28.8	1390.79
28.82	1155.98
28.84	1047.6
28.86	975.356
28.88	1011.48
28.9	1137.92
28.92	1228.23
28.94	1065.67
28.96	975.356
28.98	1047.6
29	1065.67
29.02	830.859
29.04	1011.48
29.06	921.169
29.08	993.418
29.1	794.734
29.12	794.734
29.14	1065.67
29.16	1101.79
29.18	885.045
29.2	1119.85
29.22	957.294
29.24	866.983
29.26	957.294
29.28	975.356
29.3	1065.67
29.32	921.169
29.34	1137.92
29.36	1047.6
29.38	812.797
29.4	776.672
29.42	704.424
29.44	722.486
29.46	866.983
29.48	740.548
29.5	939.232
29.52	1137.92
29.54	993.418
29.56	993.418
29.58	921.169
29.6	740.548
29.62	758.61
29.64	1029.54
29.66	848.921
29.68	848.921
29.7	975.356
29.72	939.232
29.74	939.232
29.76	794.734
29.78	1047.6
29.8	1300.47
29.82	1119.85
29.84	1029.54
29.86	1390.79
29.88	1228.23
29.9	1065.67
29.92	1155.98
29.94	1300.47
29.96	1300.47
29.98	1354.66
30	1300.47
30.02	812.797
30.04	1137.92
30.06	921.169
30.08	776.672
30.1	885.045
30.12	921.169
30.14	812.797
30.16	812.797
30.18	957.294
30.2	740.548
30.22	740.548
30.24	1047.6
30.26	1101.79
30.28	975.356
30.3	794.734
30.32	830.859
30.34	939.232
30.36	830.859
30.38	1029.54
30.4	1174.04
30.42	1119.85
30.44	1318.54
30.46	957.294
30.48	1318.54
30.5	1354.66
30.52	1174.04
30.54	1083.73
30.56	1065.67
30.58	1047.6
30.6	1029.54
30.62	1137.92
30.64	993.418
30.66	1119.85
30.68	1047.6
30.7	848.921
30.72	921.169
30.74	812.797
30.76	885.045
30.78	1065.67
30.8	957.294
30.82	921.169
30.84	975.356
30.86	1029.54
30.88	812.797
30.9	776.672
30.92	921.169
30.94	885.045
30.96	921.169
30.98	794.734
31	830.859
31.02	866.983
31.04	740.548
31.06	776.672
31.08	1029.54
31.1	957.294
31.12	758.61
31.14	1011.48
31.16	686.362
31.18	740.548
31.2	722.486
31.22	704.424
31.24	921.169
31.26	812.797
31.28	758.61
31.3	921.169
31.32	1174.04
31.34	1137.92
31.36	1192.1
31.38	903.107
31.4	1047.6
31.42	866.983
31.44	921.169
31.46	1101.79
31.48	1228.23
31.5	848.921
31.52	740.548
31.54	848.921
31.56	794.734
31.58	903.107
31.6	975.356
31.62	1155.98
31.64	794.734
31.66	794.734
31.68	686.362
31.7	776.672
31.72	794.734
31.74	505.74
31.76	993.418
31.78	632.175
31.8	866.983
31.82	1029.54
31.84	794.734
31.86	812.797
31.88	921.169
31.9	921.169
