Sample	 
Comments	 
Filename	C:\Data\西出研\梅木\210903\PPOChloranilLiTfSI30wt_2θ_θ.raw
Goniometer	SmartLab(In-plane)
Attachment	Zステージ単独
Monochromater	None
X	0
Y	0
Z	-0.35756
ScanningMode	2Theta/Theta
ScanningType	Continuos Scanning
X-Ray	40kV/30mA
入射スリット	2/3deg
受光スリット1	20.000mm
受光スリット2	20.000mm
Cu_K-beta	
Start	10
Stop	90
Step	0.01
Speed	10.4018
Offset	0
22.47	20023.5
22.48	22329.2
22.49	20786.3
22.5	21167.7
22.51	21410.4
22.52	21271.7
22.53	20474.3
22.54	21167.7
22.55	21063.7
22.56	20734.3
22.57	21254.4
22.58	20838.3
22.59	20751.6
22.6	21514.4
22.61	20665
22.62	20942.3
22.63	20092.9
22.64	20300.9
22.65	20248.9
22.66	20543.6
22.67	20144.9
22.68	20682.3
22.69	20300.9
22.7	20214.2
22.71	20994.3
22.72	21150.4
22.73	20821
22.74	21098.4
22.75	21046.4
22.76	21670.5
22.77	21427.8
22.78	21965.2
22.79	20422.2
22.8	20162.2
22.81	20300.9
22.82	21774.5
22.83	20959.7
22.84	21497.1
22.85	21185
22.86	21167.7
22.87	21271.7
22.88	22519.9
22.89	22294.6
22.9	21341.1
22.91	21913.2
22.92	23438.8
22.93	22953.4
22.94	22294.6
22.95	24028.2
22.96	23109.4
22.97	23386.8
22.98	24392.3
22.99	25605.8
23	23230.7
23.01	24999
23.02	26177.9
23.03	25432.5
23.04	27911.6
23.05	27876.9
23.06	29107.8
23.07	29939.9
23.08	32002.9
23.09	33979.3
23.1	35348.9
23.11	35921
23.12	37290.5
23.13	37203.9
23.14	38573.4
23.15	39076.2
23.16	38174.7
23.17	37932
23.18	35678.3
23.19	33424.5
23.2	32401.7
23.21	30408
23.22	28795.7
23.23	27426.1
23.24	26923.4
23.25	24409.6
23.26	24201.6
23.27	22519.9
23.28	21150.4
23.29	20942.3
23.3	21011.7
23.31	20873
23.32	20838.3
23.33	19746.1
23.34	20873
23.35	20717
23.36	20231.5
23.37	19590.1
23.38	21219.7
23.39	20595.6
23.4	19312.7
23.41	19295.4
23.42	19815.5
23.43	20404.9
23.44	20942.3
23.45	19330.1
23.46	19642.1
23.47	19607.4
23.48	21133
23.49	18879.3
23.5	19971.5
23.51	20092.9
23.52	19278
23.53	19694.1
23.54	19382.1
23.55	20699.6
23.56	20456.9
23.57	20196.9
23.58	19902.2
23.59	20179.5
23.6	19208.7
23.61	19711.5
23.62	19260.7
23.63	19382.1
23.64	19971.5
23.65	19312.7
23.66	19780.8
23.67	19330.1
23.68	19624.8
23.69	19763.5
23.7	19850.1
23.71	19711.5
23.72	18966
23.73	20543.6
23.74	19676.8
23.75	19156.7
23.76	17995.2
23.77	18185.9
23.78	19295.4
23.79	18844.6
23.8	18671.3
23.81	19174
23.82	19226
23.83	20075.5
23.84	19624.8
23.85	19624.8
23.86	19260.7
23.87	19226
23.88	19572.8
23.89	18948.7
23.9	19035.3
23.91	19832.8
23.92	20456.9
23.93	19780.8
23.94	18844.6
23.95	19798.1
23.96	19330.1
23.97	20231.5
23.98	20179.5
23.99	19226
24	19538.1
24.01	19884.8
24.02	19052.7
24.03	19330.1
24.04	19243.4
24.05	20092.9
24.06	19399.4
24.07	19000.7
24.08	19780.8
24.09	19503.4
24.1	19590.1
24.11	19642.1
24.12	20058.2
24.13	20508.9
24.14	18914
24.15	19867.5
24.16	19607.4
24.17	19884.8
24.18	19070
24.19	19572.8
24.2	19555.4
24.21	19590.1
24.22	19503.4
24.23	19052.7
24.24	18255.2
24.25	20179.5
24.26	19139.4
24.27	20352.9
24.28	19572.8
24.29	19018
24.3	19468.7
24.31	20595.6
24.32	19243.4
24.33	20110.2
24.34	19954.2
24.35	20387.6
24.36	21011.7
24.37	19312.7
24.38	20491.6
24.39	19884.8
24.4	21115.7
24.41	20595.6
24.42	20734.3
24.43	21913.2
24.44	21757.1
24.45	21445.1
24.46	22121.2
24.47	22415.9
24.48	23473.4
24.49	23820.2
24.5	24739
24.51	26091.2
24.52	26646
24.53	27512.8
24.54	28951.7
24.55	30095.9
24.56	30512
