Sample	 
Comments	 
Filename	C:\Data\西出研\梅木\210930オペ\PPOChloranil_2θ_θ.raw
Goniometer	SmartLab(In-plane)
Attachment	Zステージ単独
Monochromater	None
X	0
Y	0
Z	0.05294
ScanningMode	2Theta/Theta
ScanningType	Continuos Scanning
X-Ray	40kV/30mA
入射スリット	2/3deg
受光スリット1	20.000mm
受光スリット2	20.000mm
Cu_K-beta	
Start	10
Stop	90
Step	0.01
Speed	10.4018
Offset	0
16.33	80007.4
16.34	77337.5
16.35	77198.9
16.36	75326.5
16.37	78031
16.38	77545.6
16.39	77233.5
16.4	78984.5
16.41	76678.8
16.42	79816.6
16.43	76852.1
16.44	75170.5
16.45	77354.9
16.46	74303.7
16.47	77961.7
16.48	76834.8
16.49	78585.8
16.5	77008.2
16.51	77337.5
16.52	76921.5
16.53	79071.2
16.54	79435.3
16.55	77562.9
16.56	74771.8
16.57	76401.4
16.58	77025.5
16.59	77302.9
16.6	76834.8
16.61	76418.7
16.62	77302.9
16.63	77302.9
16.64	76072
16.65	76418.7
16.66	77649.6
16.67	77320.2
16.68	78360.4
16.69	77268.2
16.7	76054.7
16.71	76678.8
16.72	76089.3
16.73	77614.9
16.74	76782.8
16.75	76020
16.76	76037.3
16.77	74719.8
16.78	76852.1
16.79	76574.8
16.8	76730.8
16.81	77580.3
16.82	77320.2
16.83	77562.9
16.84	76384
16.85	76522.7
16.86	76453.4
16.87	77753.6
16.88	75950.6
16.89	76505.4
16.9	76921.5
16.91	74494.4
16.92	74633.1
16.93	76314.7
16.94	75898.6
16.95	76401.4
16.96	75153.2
16.97	73714.3
16.98	75413.2
16.99	76020
17	75465.2
17.01	73540.9
17.02	75517.2
17.03	76037.3
17.04	76124
17.05	73454.2
17.06	74858.4
17.07	75499.9
17.08	75153.2
17.09	75083.8
17.1	74165
17.11	74373
17.12	75725.3
17.13	75395.9
17.14	75465.2
17.15	73957
17.16	72882.1
17.17	74893.1
17.18	75742.6
17.19	72379.3
17.2	72587.4
17.21	73142.1
17.22	73540.9
17.23	74338.4
17.24	74511.7
17.25	74009
17.26	75638.6
17.27	73523.5
17.28	75881.3
17.29	74251.7
17.3	74182.3
17.31	73575.6
17.32	73748.9
17.33	73575.6
17.34	73055.5
17.35	73852.9
17.36	72570
17.37	71720.6
17.38	72535.4
17.39	73107.5
17.4	75361.2
17.41	72084.6
17.42	71304.5
17.43	72951.4
17.44	73176.8
17.45	73870.3
17.46	74286.4
17.47	73662.2
17.48	73696.9
17.49	73176.8
17.5	74269
17.51	72899.4
17.52	72188.6
17.53	72292.7
17.54	72258
17.55	73090.1
17.56	71945.9
17.57	72882.1
17.58	70472.3
17.59	71841.9
17.6	74702.4
17.61	72240.7
17.62	72067.3
17.63	74910.5
17.64	74095.6
17.65	72431.4
17.66	71356.5
17.67	72223.3
17.68	71061.8
17.69	72292.7
17.7	71893.9
17.71	72934.1
17.72	71616.5
17.73	71044.4
17.74	72674.1
17.75	74165
17.76	74442.4
17.77	71252.5
17.78	73766.3
17.79	71928.6
17.8	72812.8
17.81	71720.6
17.82	71859.3
17.83	71061.8
17.84	71876.6
17.85	73003.5
17.86	70125.6
17.87	71807.3
17.88	70611
17.89	70385.7
17.9	71772.6
17.91	71599.2
17.92	70541.7
17.93	70090.9
17.94	71027.1
17.95	71269.8
17.96	72154
17.97	71443.2
17.98	73575.6
17.99	70403
18	71200.5
18.01	71235.1
18.02	69033.4
18.03	69588.2
18.04	69501.5
18.05	69432.2
18.06	71009.8
18.07	71113.8
18.08	71200.5
18.09	70073.6
18.1	70957.8
18.11	71131.1
18.12	70992.4
18.13	70437.7
18.14	68600
18.15	69536.2
18.16	70368.3
18.17	69432.2
18.18	71460.5
18.19	71408.5
18.2	69414.8
18.21	70593.7
18.22	71339.2
18.23	71356.5
18.24	72292.7
18.25	71495.2
18.26	71079.1
18.27	68634.7
18.28	68756
18.29	68842.7
18.3	70992.4
18.31	70888.4
18.32	68825.4
18.33	69016.1
18.34	69605.5
18.35	69449.5
18.36	69692.2
18.37	71651.2
18.38	71599.2
18.39	70455
18.4	69761.6
18.41	68478.7
18.42	70056.3
18.43	72015.3
18.44	70420.3
18.45	69016.1
18.46	69016.1
18.47	68357.3
18.48	68565.3
18.49	68704
18.5	70299
18.51	69501.5
18.52	69761.6
18.53	68149.3
18.54	66519.7
18.55	69397.5
18.56	69640.2
18.57	68686.7
18.58	69570.9
18.59	69102.8
18.6	69484.2
18.61	69848.2
18.62	68998.8
18.63	68964.1
18.64	68773.4
18.65	67490.5
18.66	69120.1
18.67	70090.9
18.68	70090.9
18.69	68877.4
18.7	70541.7
18.71	69813.6
18.72	67958.6
18.73	69241.5
18.74	67334.5
18.75	69085.4
18.76	67577.2
18.77	67559.8
18.78	69224.1
18.79	69986.9
18.8	68392
18.81	67421.1
18.82	68218.6
18.83	70385.7
